N,t,one_qubit,factor_found,n_qubits,depth,n_attempts,simulation_time,total_time,noise
85,10,False,5,0.0,0.0,17,0.0,20556.403124809265,False
85,10,False,5,0.0,0.0,1,0.0,1.430511474609375e-05,False
87,10,False,3,26,4793,1,1284.1324372291565,1284.1324481964111,False
87,10,False,3,0.0,0.0,1,0.0,2.193450927734375e-05,False
87,10,False,3,0.0,0.0,1,0.0,8.344650268554688e-06,False
87,10,False,3,26,4793,1,1282.832627773285,1282.8326358795166,False
87,10,False,3,0.0,0.0,1,0.0,2.8371810913085938e-05,False
87,10,False,3,0.0,0.0,1,0.0,1.1205673217773438e-05,False
87,10,False,3,0.0,0.0,1,0.0,1.0967254638671875e-05,False
87,10,False,3,26,4793,1,1284.4397809505463,1284.4397909641266,False
87,10,False,3,0.0,0.0,1,0.0,2.0503997802734375e-05,False
87,10,False,3,26,4793,1,1283.6987719535828,1283.6987807750702,False
91,10,False,13,0.0,0.0,2,0.0,1283.35067486763,False
91,10,False,13,0.0,0.0,3,0.0,2570.235839366913,False
91,10,False,7,26,4793,4,1289.0862622261047,5141.352519750595,False
91,10,False,7,0.0,0.0,3,0.0,2566.6188299655914,False
91,10,False,7,26,4793,1,1285.1352949142456,1285.135306596756,False
91,10,False,7,26,4793,2,1286.0290925502777,2570.3590660095215,False
91,10,False,7,0.0,0.0,1,0.0,2.0742416381835938e-05,False
91,10,False,7,26,4793,1,1283.680470943451,1283.680480480194,False
91,10,False,7,26,4793,1,1285.4005517959595,1285.400574207306,False
91,10,False,7,0.0,0.0,1,0.0,2.3365020751953125e-05,False
93,10,False,3,0.0,0.0,1,0.0,1.0251998901367188e-05,False
93,10,False,3,26,4793,1,1284.5050938129425,1284.505103111267,False
93,10,False,3,26,4793,1,1283.9573500156403,1283.9573755264282,False
93,10,False,3,0.0,0.0,1,0.0,2.0742416381835938e-05,False
93,10,False,3,26,4793,1,1283.7464437484741,1283.7464530467987,False
93,10,False,3,26,4793,1,1285.3228220939636,1285.3228516578674,False
93,10,False,3,0.0,0.0,1,0.0,2.6702880859375e-05,False
93,10,False,3,26,4793,1,1285.516437292099,1285.516449213028,False
93,10,False,3,26,4793,1,1286.8677971363068,1286.8678195476532,False
93,10,False,3,0.0,0.0,1,0.0,2.0742416381835938e-05,False
95,10,False,5,26,4793,1,1283.6617727279663,1283.6617810726166,False
95,10,False,5,26,4793,1,1282.9929404258728,1282.9929661750793,False
95,10,False,5,26,4793,1,1283.819944858551,1283.8199670314789,False
95,10,False,5,26,4793,2,1287.3954331874847,2575.6240503787994,False
95,10,False,5,26,4793,1,1282.60435962677,1282.6043863296509,False
95,10,False,5,26,4793,2,1283.5822932720184,2568.2929441928864,False
95,10,False,19,0.0,0.0,1,0.0,2.6464462280273438e-05,False
95,10,False,5,26,4793,1,1284.583022594452,1284.5830345153809,False
95,10,False,5,0.0,0.0,1,0.0,2.193450927734375e-05,False
95,10,False,5,26,4793,1,1387.081375360489,1387.0813839435577,False
111,10,False,3,26,4793,1,1386.6221923828125,1386.6222190856934,False
111,10,False,3,26,4793,1,1515.0873620510101,1515.0873913764954,False
111,10,False,3,0.0,0.0,1,0.0,2.5987625122070312e-05,False
111,10,False,3,26,4793,1,1355.1363363265991,1355.1363484859467,False
111,10,False,3,26,4793,1,1386.0305252075195,1386.030555486679,False
111,10,False,3,26,4793,1,1284.2477395534515,1284.247766494751,False
111,10,False,3,0.0,0.0,1,0.0,2.9325485229492188e-05,False
111,10,False,3,0.0,0.0,1,0.0,1.2159347534179688e-05,False
111,10,False,3,26,4793,1,1319.857162952423,1319.8571736812592,False
111,10,False,3,26,4793,1,1352.7049324512482,1352.7049589157104,False
115,10,False,5,26,4793,1,1360.390873670578,1360.3909018039703,False
115,10,False,5,26,4793,1,1355.8721961975098,1355.8722214698792,False
115,10,False,5,26,4793,1,1348.3497092723846,1348.349735736847,False
115,10,False,5,26,4793,1,1284.1952805519104,1284.1953043937683,False
115,10,False,5,26,4793,1,1283.23033452034,1283.2303612232208,False
115,10,False,5,26,4793,1,1283.7241504192352,1283.7241792678833,False
115,10,False,5,26,4793,1,1283.6585171222687,1283.6585400104523,False
115,10,False,5,26,4793,1,1283.4555513858795,1283.4555752277374,False
115,10,False,5,0.0,0.0,1,0.0,2.4557113647460938e-05,False
115,10,False,5,26,4793,1,1283.5567348003387,1283.5567469596863,False
119,10,False,17,26,4793,1,1287.3729810714722,1287.3730037212372,False
119,10,False,17,26,4793,2,1286.245349407196,2575.098363876343,False
119,10,False,17,26,4793,1,1283.4075391292572,1283.4075598716736,False
119,10,False,7,0.0,0.0,1,0.0,2.8848648071289062e-05,False
119,10,False,17,26,4793,3,1284.3796660900116,3864.01336479187,False
119,10,False,17,26,4793,1,1283.8775417804718,1283.8775761127472,False
119,10,False,17,26,4793,1,1284.908323764801,1284.9083504676819,False
119,10,False,17,26,4793,1,1284.0391247272491,1284.039145708084,False
119,10,False,17,26,4793,2,1283.2914597988129,2568.107175350189,False
119,10,False,17,26,4793,2,1283.614821434021,2564.795994758606,False
123,10,False,3,0.0,0.0,1,0.0,2.3603439331054688e-05,False
123,10,False,3,0.0,0.0,1,0.0,1.0251998901367188e-05,False
123,10,False,3,26,4793,1,1283.9601862430573,1283.9601955413818,False
123,10,False,3,26,4793,1,1286.1597747802734,1286.1597955226898,False
123,10,False,3,26,4793,1,1283.142511844635,1283.1425395011902,False
123,10,False,3,26,4793,2,1284.717304944992,2569.2516009807587,False
123,10,False,3,26,4793,1,1283.472309589386,1283.4723358154297,False
123,10,False,3,0.0,0.0,1,0.0,2.5272369384765625e-05,False
123,10,False,3,26,4793,1,1283.3737695217133,1283.373782634735,False
123,10,False,3,0.0,0.0,2,0.0,1285.0993301868439,False
129,10,False,3,0.0,0.0,1,0.0,1.1205673217773438e-05,False
129,10,False,3,28,5953,1,6884.247677564621,6884.247686624527,False
129,10,False,3,28,5953,1,6886.608795642853,6886.608820438385,False
129,10,False,3,28,5953,1,6875.621709108353,6875.6217312812805,False
129,10,False,3,0.0,0.0,1,0.0,2.2411346435546875e-05,False
129,10,False,3,0.0,0.0,1,0.0,1.0013580322265625e-05,False
129,10,False,3,0.0,0.0,1,0.0,7.867813110351562e-06,False
129,10,False,3,28,5953,1,6882.838440418243,6882.838449239731,False
129,10,False,43,0.0,0.0,1,0.0,2.1696090698242188e-05,False
129,10,False,3,28,5953,1,6872.653677225113,6872.6536865234375,False
133,10,False,7,0.0,0.0,1,0.0,2.0265579223632812e-05,False
133,10,False,7,0.0,0.0,3,0.0,13760.17216539383,False
133,10,False,19,0.0,0.0,1,0.0,1.0728836059570312e-05,False
133,10,False,19,28,5953,2,6877.374328136444,13756.443427085876,False
133,10,False,7,28,5953,3,6875.560834884644,20640.997319936752,False
133,10,False,7,0.0,0.0,2,0.0,6876.0192720890045,False
133,10,False,7,0.0,0.0,2,0.0,6877.083820104599,False
133,10,False,7,28,5953,3,6892.067218065262,20663.140370368958,False
133,10,False,7,28,5953,5,6886.1110372543335,34480.47004508972,False
133,10,False,7,0.0,0.0,2,0.0,6882.299716711044,False
141,10,False,3,0.0,0.0,1,0.0,1.049041748046875e-05,False
141,10,False,3,28,5953,1,6877.291531801224,6877.291540622711,False
141,10,False,3,28,5953,1,6889.450132608414,6889.450158119202,False
141,10,False,3,0.0,0.0,1,0.0,2.1457672119140625e-05,False
141,10,False,3,28,5953,1,6880.912343978882,6880.912353515625,False
141,10,False,3,0.0,0.0,1,0.0,2.4318695068359375e-05,False
141,10,False,3,0.0,0.0,1,0.0,9.298324584960938e-06,False
141,10,False,3,28,5953,1,6879.90928196907,6879.909291505814,False
141,10,False,3,0.0,0.0,1,0.0,2.5510787963867188e-05,False
141,10,False,3,28,5953,1,6917.184731721878,6917.184742927551,False
143,10,False,13,0.0,0.0,3,0.0,13800.188317537308,False
143,10,False,11,28,5953,1,6889.427173137665,6889.427183866501,False
